1983/2/21,65.4
1983/3/1,114
1983/3/11,114
1983/3/21,114
1983/4/1,85.3
1983/4/11,85.3
1983/4/21,85.3
1983/5/1,240
1983/5/11,240
1983/5/21,240
1983/6/1,230
1983/6/11,230
1983/6/21,230
1983/7/1,469
1983/7/11,469
1983/7/21,469
1983/8/1,374
1983/8/11,374
1983/8/21,374
1983/9/1,533
1983/9/11,533
1983/9/21,533
1983/10/1,166
1983/10/11,166
1983/10/21,166
1983/11/1,117
1983/11/11,117
1983/11/21,117
1983/12/1,66.4
1983/12/11,66.4
1983/12/21,66.4
1984/1/1,57.5
1984/1/11,57.5
1984/1/21,57.5
1984/2/1,79
1984/2/11,79
1984/2/21,79
1984/3/1,75.7
1984/3/11,75.7
1984/3/21,75.7
1984/4/1,112
1984/4/11,112
1984/4/21,112
1984/5/1,405
1984/5/11,405
1984/5/21,405
1984/6/1,178
1984/6/11,178
1984/6/21,178
1984/7/1,263
1984/7/11,263
1984/7/21,263
1984/8/1,273
1984/8/11,273
1984/8/21,273
1984/9/1,168
1984/9/11,168
1984/9/21,168
1984/10/1,109
1984/10/11,109
1984/10/21,109
1984/11/1,51.9
1984/11/11,51.9
1984/11/21,51.9
1984/12/1,41.3
1984/12/11,41.3
1984/12/21,41.3
1985/1/1,46.2
1985/1/11,46.2
1985/1/21,46.2
1985/2/1,38.3
1985/2/11,38.3
1985/2/21,38.3
1985/3/1,45.3
1985/3/11,45.3
1985/3/21,45.3
1985/4/1,92
1985/4/11,92
1985/4/21,92
1985/5/1,88.2
1985/5/11,88.2
1985/5/21,88.2
1985/6/1,482
1985/6/11,482
1985/6/21,482
1985/7/1,444
1985/7/11,444
1985/7/21,444
1985/8/1,154
1985/8/11,154
1985/8/21,154
1985/9/1,206
1985/9/11,206
1985/9/21,206
1985/10/1,83.8
1985/10/11,83.8
1985/10/21,83.8
1985/11/1,74.1
1985/11/11,74.1
1985/11/21,74.1
1985/12/1,46.1
1985/12/11,46.1
1985/12/21,46.1
1986/1/1,36.5
1986/1/11,36.5
1986/1/21,36.5
1986/2/1,41
1986/2/11,41
1986/2/21,41
1986/3/1,42.2
1986/3/11,42.2
1986/3/21,42.2
1986/4/1,48.4
1986/4/11,48.4
1986/4/21,48.4
1986/5/1,81.2
1986/5/11,81.2
1986/5/21,81.2
1986/6/1,277
1986/6/11,277
1986/6/21,277
